path,target,pred,confidence
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1174_r09_c06.jpg,B,E,0.9008
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1174_r10_c14.jpg,B,E,0.9457
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1174_r14_c15.jpg,B,E,0.9622
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1175_r01_c11.jpg,B,E,0.9067
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1175_r03_c15.jpg,B,W,0.9504
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1175_r08_c06.jpg,B,E,0.9964
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1175_r10_c14.jpg,B,E,0.9543
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1175_r13_c09.jpg,B,E,0.9164
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1175_r14_c08.jpg,B,E,0.9181
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1175_r14_c15.jpg,B,E,0.9587
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1176_r01_c11.jpg,B,E,0.9396
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1176_r02_c06.jpg,B,E,0.9108
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1176_r03_c15.jpg,B,W,0.9562
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1176_r08_c06.jpg,B,E,0.9960
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1176_r09_c06.jpg,B,E,0.9234
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1176_r10_c14.jpg,B,E,0.9197
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1176_r14_c08.jpg,B,E,0.9100
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1176_r14_c15.jpg,B,E,0.9486
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1177_r01_c11.jpg,B,E,0.9381
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1177_r03_c15.jpg,B,W,0.9600
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1177_r08_c06.jpg,B,E,0.9968
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1177_r09_c06.jpg,B,E,0.9167
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1177_r13_c10.jpg,B,E,0.9213
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1177_r14_c08.jpg,B,E,0.9029
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1177_r14_c15.jpg,B,E,0.9567
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1178_r01_c11.jpg,B,E,0.9415
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1178_r03_c15.jpg,B,W,0.9528
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1178_r08_c06.jpg,B,E,0.9971
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1178_r09_c06.jpg,B,E,0.9118
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1178_r10_c14.jpg,B,E,0.9441
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1178_r13_c10.jpg,B,E,0.9338
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1178_r14_c08.jpg,B,E,0.9199
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1178_r14_c15.jpg,B,E,0.9533
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1179_r01_c11.jpg,B,E,0.9381
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1179_r03_c15.jpg,B,W,0.9517
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1179_r08_c06.jpg,B,E,0.9961
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1179_r09_c06.jpg,B,E,0.9272
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1179_r10_c14.jpg,B,E,0.9459
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1179_r13_c10.jpg,B,E,0.9274
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1179_r14_c07.jpg,B,E,0.9344
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1179_r14_c08.jpg,B,E,0.9112
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1179_r14_c15.jpg,B,E,0.9611
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1180_r01_c11.jpg,B,E,0.9467
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1180_r03_c15.jpg,B,W,0.9535
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1180_r08_c06.jpg,B,E,0.9963
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1180_r09_c06.jpg,B,E,0.9287
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1180_r10_c14.jpg,B,E,0.9018
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1180_r14_c07.jpg,B,E,0.9274
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1180_r14_c08.jpg,B,E,0.9064
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1180_r14_c15.jpg,B,E,0.9689
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1181_r01_c11.jpg,B,E,0.9248
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1181_r03_c15.jpg,B,W,0.9663
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1181_r08_c06.jpg,B,E,0.9942
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1181_r09_c06.jpg,B,E,0.9357
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1181_r10_c14.jpg,B,E,0.9524
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1181_r14_c07.jpg,B,E,0.9128
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1181_r14_c15.jpg,B,E,0.9463
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1182_r01_c11.jpg,B,E,0.9422
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1182_r03_c15.jpg,B,W,0.9379
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1182_r08_c06.jpg,B,E,0.9951
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1182_r09_c06.jpg,B,E,0.9275
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1182_r10_c14.jpg,B,E,0.9471
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1182_r14_c07.jpg,B,E,0.9401
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1182_r14_c15.jpg,B,E,0.9570
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1183_r01_c11.jpg,B,E,0.9280
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1183_r03_c15.jpg,B,W,0.9659
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1183_r08_c06.jpg,B,E,0.9952
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1183_r09_c06.jpg,B,E,0.9119
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1183_r10_c14.jpg,B,E,0.9467
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1183_r13_c07.jpg,B,E,0.9745
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1183_r14_c07.jpg,B,E,0.9345
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1183_r14_c15.jpg,B,E,0.9708
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1184_r01_c11.jpg,B,E,0.9391
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1184_r03_c15.jpg,B,W,0.9366
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1184_r08_c06.jpg,B,E,0.9946
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1184_r09_c06.jpg,B,E,0.9103
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1184_r10_c14.jpg,B,E,0.9233
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1184_r13_c07.jpg,B,E,0.9701
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1184_r14_c07.jpg,B,E,0.9472
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1184_r14_c15.jpg,B,E,0.9648
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1185_r01_c11.jpg,B,E,0.9496
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1185_r03_c15.jpg,B,W,0.9554
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1185_r08_c06.jpg,B,E,0.9948
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1185_r09_c06.jpg,B,E,0.9287
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1185_r10_c14.jpg,B,E,0.9532
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1185_r13_c07.jpg,B,E,0.9719
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1185_r14_c07.jpg,B,E,0.9271
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1185_r14_c15.jpg,B,E,0.9733
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1186_r01_c11.jpg,B,E,0.9339
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1186_r03_c15.jpg,B,W,0.9435
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1186_r08_c06.jpg,B,E,0.9948
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1186_r09_c06.jpg,B,E,0.9224
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1186_r10_c14.jpg,B,E,0.9584
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1186_r13_c07.jpg,B,E,0.9720
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1186_r14_c07.jpg,B,E,0.9387
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1186_r14_c15.jpg,B,E,0.9692
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1187_r01_c11.jpg,B,E,0.9304
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1187_r03_c15.jpg,B,W,0.9567
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1187_r08_c06.jpg,B,E,0.9955
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1187_r09_c06.jpg,B,E,0.9294
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1187_r10_c14.jpg,B,E,0.9354
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1187_r13_c07.jpg,B,E,0.9667
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1187_r14_c07.jpg,B,E,0.9398
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1187_r14_c15.jpg,B,E,0.9706
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1187_r15_c05.jpg,B,E,0.9028
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1188_r01_c11.jpg,B,E,0.9448
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1188_r03_c15.jpg,B,W,0.9637
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1188_r08_c06.jpg,B,E,0.9930
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1188_r09_c06.jpg,B,E,0.9318
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1188_r14_c15.jpg,B,E,0.9776
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1189_r01_c11.jpg,B,E,0.9268
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1189_r03_c15.jpg,B,W,0.9643
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1189_r08_c06.jpg,B,E,0.9938
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1189_r09_c06.jpg,B,E,0.9286
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1189_r10_c14.jpg,B,E,0.9422
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1189_r14_c15.jpg,B,E,0.9705
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1190_r01_c11.jpg,B,E,0.9439
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1190_r03_c15.jpg,B,W,0.9478
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1190_r08_c06.jpg,B,E,0.9958
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1190_r09_c06.jpg,B,E,0.9244
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1190_r10_c14.jpg,B,E,0.9169
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1190_r14_c15.jpg,B,E,0.9733
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1191_r01_c11.jpg,B,E,0.9519
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1191_r03_c15.jpg,B,W,0.9693
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1191_r08_c06.jpg,B,E,0.9949
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1191_r09_c06.jpg,B,E,0.9325
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1191_r10_c14.jpg,B,E,0.9436
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1191_r14_c15.jpg,B,E,0.9735
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1191_r15_c05.jpg,B,E,0.9078
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1192_r01_c11.jpg,B,E,0.9081
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1192_r03_c15.jpg,B,W,0.9566
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1192_r08_c06.jpg,B,E,0.9931
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1192_r09_c06.jpg,B,E,0.9158
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1192_r10_c14.jpg,B,E,0.9175
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1192_r14_c15.jpg,B,E,0.9749
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1193_r01_c11.jpg,B,E,0.9367
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1193_r03_c15.jpg,B,W,0.9674
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1193_r08_c06.jpg,B,E,0.9927
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1193_r09_c06.jpg,B,E,0.9116
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1193_r10_c14.jpg,B,E,0.9417
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1193_r14_c15.jpg,B,E,0.9708
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1194_r01_c11.jpg,B,E,0.9484
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1194_r03_c15.jpg,B,W,0.9515
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1194_r08_c06.jpg,B,E,0.9939
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1194_r09_c06.jpg,B,E,0.9366
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1194_r10_c14.jpg,B,E,0.9385
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1194_r14_c15.jpg,B,E,0.9742
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1195_r01_c11.jpg,B,E,0.9221
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1195_r03_c15.jpg,B,W,0.9669
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1195_r08_c06.jpg,B,E,0.9968
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1195_r09_c06.jpg,B,E,0.9355
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1195_r10_c14.jpg,B,E,0.9571
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1195_r14_c15.jpg,B,E,0.9776
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1196_r01_c11.jpg,B,E,0.9222
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1196_r03_c15.jpg,B,W,0.9605
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1196_r08_c06.jpg,B,E,0.9939
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1196_r09_c06.jpg,B,E,0.9288
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1196_r10_c14.jpg,B,E,0.9278
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1196_r14_c15.jpg,B,E,0.9678
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1197_r01_c11.jpg,B,E,0.9486
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1197_r03_c15.jpg,B,W,0.9697
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1197_r08_c06.jpg,B,E,0.9944
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1197_r09_c06.jpg,B,E,0.9402
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1197_r13_c09.jpg,B,E,0.9079
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1197_r14_c15.jpg,B,E,0.9695
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1198_r01_c11.jpg,B,E,0.9269
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1198_r03_c15.jpg,B,W,0.9456
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1198_r08_c06.jpg,B,E,0.9955
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1198_r09_c06.jpg,B,E,0.9293
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1198_r10_c14.jpg,B,E,0.9223
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1198_r14_c15.jpg,B,E,0.9752
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1199_r01_c11.jpg,B,E,0.9232
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1199_r03_c15.jpg,B,W,0.9647
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1199_r08_c06.jpg,B,E,0.9957
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1199_r09_c06.jpg,B,E,0.9196
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1199_r10_c14.jpg,B,E,0.9226
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1199_r14_c15.jpg,B,E,0.9698
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1200_r01_c11.jpg,B,E,0.9552
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1200_r03_c15.jpg,B,W,0.9605
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1200_r08_c06.jpg,B,E,0.9946
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1200_r09_c06.jpg,B,E,0.9305
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1200_r10_c14.jpg,B,E,0.9073
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1200_r14_c15.jpg,B,E,0.9784
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1200_r15_c05.jpg,B,E,0.9151
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1200_r15_c10.jpg,B,W,0.9380
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1201_r01_c11.jpg,B,E,0.9442
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1201_r03_c15.jpg,B,W,0.9660
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1201_r08_c06.jpg,B,E,0.9959
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1201_r09_c06.jpg,B,E,0.9343
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1201_r10_c14.jpg,B,E,0.9179
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1201_r14_c15.jpg,B,E,0.9762
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1202_r01_c11.jpg,B,E,0.9454
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1202_r03_c15.jpg,B,W,0.9592
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1202_r08_c06.jpg,B,E,0.9949
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1202_r09_c06.jpg,B,E,0.9282
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1202_r10_c14.jpg,B,E,0.9098
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1202_r15_c05.jpg,B,E,0.9774
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1202_r15_c10.jpg,B,W,0.9148
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1203_r01_c11.jpg,B,E,0.9314
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1203_r03_c15.jpg,B,W,0.9639
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1203_r08_c06.jpg,B,E,0.9923
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1203_r09_c06.jpg,B,E,0.9078
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1203_r10_c14.jpg,B,E,0.9364
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1204_r01_c11.jpg,B,E,0.9532
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1204_r03_c15.jpg,B,W,0.9444
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1204_r08_c06.jpg,B,E,0.9962
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1204_r09_c06.jpg,B,E,0.9359
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1204_r10_c14.jpg,B,E,0.9319
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1204_r15_c05.jpg,B,E,0.9745
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1204_r15_c10.jpg,B,W,0.9257
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1205_r01_c11.jpg,B,E,0.9211
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1205_r03_c15.jpg,B,W,0.9597
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1205_r08_c06.jpg,B,E,0.9952
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1205_r09_c06.jpg,B,E,0.9022
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1205_r10_c14.jpg,B,E,0.9302
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1205_r14_c10.jpg,B,W,0.9529
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1206_r01_c11.jpg,B,E,0.9270
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1206_r03_c15.jpg,B,W,0.9486
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1206_r08_c06.jpg,B,E,0.9950
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1206_r10_c14.jpg,B,E,0.9429
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1206_r14_c10.jpg,B,W,0.9532
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1206_r15_c05.jpg,B,E,0.9485
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1207_r01_c11.jpg,B,E,0.9237
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1207_r03_c15.jpg,B,W,0.9606
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1207_r08_c06.jpg,B,E,0.9949
